"고유번호","일련번호","도시계획사항 코드","도시계획사항 명칭","결정조서 일련번호","고시 일련번호","라벨","고시일자","X 좌표","Y 좌표"
"4430","제2종일반주거지역_UQA12220120406713","UQA122","제2종일반주거지역","UQA12220120406713","58028808","제2종일반주거지역(12층)","20120322","52985.52499","1481.806764"
"4431","제3종일반주거지역_UQA12320120418729","UQA123","제3종일반주거지역","UQA12320120418729","58028856","제3종일반주거지역","20120126","229551.3287","4049.812428"
"4432","준주거지역_UQA13020120426753","UQA130","준주거지역","UQA13020120426753","58028899","준주거지역","20120419","13999.41486","471.7626391"
"4433","준주거지역_UQA13020120426767","UQA130","준주거지역","UQA13020120426767","58028915","준주거지역","20120412","14490.64311","566.2647228"
"4434","제3종일반주거지역_UQA12320100531401","UQA123","제3종일반주거지역","UQA12320100531401","58022551","제3종일반주거지역","20100518","249253.9943","3904.187811"
"4435","제2종일반주거지역(7층이하)_00215","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","76099.47594","1207.601034"
"4436","제3종일반주거지역_00081","UQA123","제3종일반주거지역","","","제3종일반주거지역","","87827.39875","2923.862077"
"4437","제2종일반주거지역(7층이하)_00597","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","29304.73961","852.9714565"
"4438","제3종일반주거지역_00260","UQA123","제3종일반주거지역","","","제3종일반주거지역","","86765.72766","2267.636462"
"4439","제3종일반주거지역_00376","UQA123","제3종일반주거지역","","","제3종일반주거지역","","67950.72778","1261.501859"
"4440","제2종일반주거지역_UQA12220081218788","UQA122","제2종일반주거지역","UQA12220081218788","58011920","제2종일반주거지역","","93737.68697","1497.518798"
"4441","제2종일반주거지역_UQA12220110127711","UQA122","제2종일반주거지역","UQA12220110127711","58026393","제2종일반주거지역","20110113","32873.29304","878.5762237"
"4442","제2종일반주거지역_00417","UQA122","제2종일반주거지역","","","제2종일반주거지역","","3183.88341","227.3754091"
"4443","제1종전용주거지역_75","UQA111","제1종전용주거지역","","","제1종전용주거지역","","143876.4183","4787.492008"
"4444","제1종일반주거지역_00350","UQA121","제1종일반주거지역","","","제1종일반주거지역","","960.7547041","125.5015638"
"4445","제2종일반주거지역_01235","UQA122","제2종일반주거지역","","","제2종일반주거지역","","38837.7649","2137.685662"
"4446","제2종일반주거지역(7층이하)_00689","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","6977.05071","345.2262613"
"4447","제3종일반주거지역_00069","UQA123","제3종일반주거지역","","","제3종일반주거지역","","4675.345062","315.7595735"
"4448","제1종일반주거지역_00859","UQA121","제1종일반주거지역","","","제1종일반주거지역","","973.6708077","128.3736837"
"4449","제1종일반주거지역_01144","UQA121","제1종일반주거지역","","","제1종일반주거지역","","1956.218349","169.8657446"
"4450","제2종일반주거지역_00940","UQA122","제2종일반주거지역","","","제2종일반주거지역","","3295.861349","246.3786317"
"4451","제1종일반주거지역_00451","UQA121","제1종일반주거지역","","","제1종일반주거지역","","2131.068538","186.4398217"
"4452","준주거지역_UQA13020110523948","UQA130","준주거지역","UQA13020110523948","58027195","준주거지역","20101103","460110.3905","9483.614439"
"4453","제2종일반주거지역_01070","UQA122","제2종일반주거지역","","","제2종일반주거지역","","12900.47852","658.9621336"
"4454","제2종일반주거지역(7층이하)_00305","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","32512.3741","1101.004694"
"4455","제2종일반주거지역(7층이하)_00610","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","60036.53028","1717.159592"
"4456","제3종일반주거지역_00139","UQA123","제3종일반주거지역","","","제3종일반주거지역","","57000.63306","1639.215844"
"4457","제3종일반주거지역_UQA12320171024862","UQA123","제3종일반주거지역","UQA12320171024862","58039457","제3종일반주거지역","20170817","1457.997811","410.811465"
"4458","제1종전용주거지역_7","UQA111","제1종전용주거지역","105922","12000894","제1종전용주거지역","","57245.34121","1479.78771"
"4459","제2종일반주거지역_01221","UQA122","제2종일반주거지역","","","제2종일반주거지역","","54804.80171","1706.019527"
"4460","제2종일반주거지역(7층이하)_00633","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","13166.85553","632.9633348"
"4461","제1종일반주거지역_UQA12120110126688","UQA121","제1종일반주거지역","UQA12120110126688","58026372","제1종일반주거지역","20110120","67196.22124","3350.333363"
"4462","제2종일반주거지역_00834","UQA122","제2종일반주거지역","","","제2종일반주거지역","","2180.596341","244.1117031"
"4463","제2종일반주거지역(7층이하)_00426","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","19223.91356","977.4025187"
"4464","제2종일반주거지역_00907","UQA122","제2종일반주거지역","","","제2종일반주거지역","","62002.68625","1773.635898"
"4465","제2종일반주거지역_00862","UQA122","제2종일반주거지역","","","제2종일반주거지역","","17639.7565","861.233005"
"4466","제2종일반주거지역_00358","UQA122","제2종일반주거지역","","","제2종일반주거지역","","11568.57913","572.4898269"
"4467","제2종일반주거지역_00720","UQA122","제2종일반주거지역","","","제2종일반주거지역","","4970.440678","392.1393831"
"4468","제3종일반주거지역_00624","UQA123","제3종일반주거지역","","","제3종일반주거지역","","414097.376","9648.828235"
"4469","준주거지역_4118","UQA130","준주거지역","","","준주거지역","","996.2303126","160.7071232"
"4470","제3종일반주거지역_UQA12320091213002","UQA123","제3종일반주거지역","UQA12320091213002","58015850","제3종일반주거지역","","3750.252733","606.5240168"
"4471","제1종전용주거지역_43","UQA111","제1종전용주거지역","32323","1794","제1종전용주거지역","","41282.86461","1071.003887"
"4472","제3종일반주거지역_00115","UQA123","제3종일반주거지역","","","제3종일반주거지역","","48152.13354","1256.635012"
"4473","제2종일반주거지역_00498","UQA122","제2종일반주거지역","","","제2종일반주거지역","","9355.38895","386.2333509"
"4474","제1종일반주거지역_00678","UQA121","제1종일반주거지역","","","제1종일반주거지역","","1360.994647","161.7098698"
"4475","제1종일반주거지역_00368","UQA121","제1종일반주거지역","","","제1종일반주거지역","","6506.984561","439.217714"
"4476","제2종일반주거지역_01110","UQA122","제2종일반주거지역","","","제2종일반주거지역","","2626.232443","224.0611467"
"4477","준주거지역_2011010800001","UQA130","준주거지역","","","준주거지역","","62332.99038","1025.829423"
"4478","제2종일반주거지역_00169","UQA122","제2종일반주거지역","","","제2종일반주거지역","","2604.937605","248.0192748"
"4479","제1종일반주거지역_00210","UQA121","제1종일반주거지역","","","제1종일반주거지역","","16215.36434","556.0688216"
"4480","제2종일반주거지역(7층이하)_00001","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","17.95667704","29.81365537"
"4481","제3종일반주거지역","UQA123","제3종일반주거지역","UQA12320100623439","58011021","제3종일반주거지역","","16614.02267","582.8050853"
"4482","제1종일반주거지역_00275","UQA121","제1종일반주거지역","","","제1종일반주거지역","","226.9143847","90.89047345"
"4483","제3종일반주거지역_00015","UQA123","제3종일반주거지역","","","제3종일반주거지역","","4972.579318","320.3174938"
"4484","제2종일반주거지역_00916","UQA122","제2종일반주거지역","","","제2종일반주거지역","","781.1239515","129.3792688"
"4485","제2종일반주거지역_101155","UQA122","제2종일반주거지역","101155","11000391","제2종일반주거지역","","7996.175574","355.7224516"
"4486","제2종일반주거지역_01304","UQA122","제2종일반주거지역","","","제2종일반주거지역","","3909.824371","320.3128136"
"4487","제3종일반주거지역_00492","UQA123","제3종일반주거지역","","","제3종일반주거지역","","391944.7239","9220.731525"
"4488","제2종일반주거지역_00152","UQA122","제2종일반주거지역","","","제2종일반주거지역","","6433.890688","421.9814261"
"4489","제2종일반주거지역_00061","UQA122","제2종일반주거지역","","","제2종일반주거지역","","17283.18169","1036.730164"
"4490","제2종일반주거지역_UQA12220100526390","UQA122","제2종일반주거지역","UQA12220100526390","58018249","제2종일반주거지역","20090928","110851.7531","3136.566238"
"4491","제1종일반주거지역_00116","UQA121","제1종일반주거지역","","","제1종일반주거지역","","179839.3484","5046.414331"
"4492","제3종일반주거지역_00130","UQA123","제3종일반주거지역","","","제3종일반주거지역","","174955.3638","2350.705763"
"4493","제2종일반주거지역(7층이하)_00843","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","36466.32149","762.6834275"
"4494","제3종일반주거지역_00576","UQA123","제3종일반주거지역","","","제3종일반주거지역","","21160.9023","1296.175089"
"4495","제3종일반주거지역_00375","UQA123","제3종일반주거지역","","","제3종일반주거지역","","18034.13556","553.1683543"
"4496","제2종일반주거지역(7층이하)_00920","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","186187.4368","3068.196244"
"4497","제2종일반주거지역_01307","UQA122","제2종일반주거지역","","","제2종일반주거지역","","30880.14612","2287.395497"
"4498","제2종일반주거지역_00747","UQA122","제2종일반주거지역","","","제2종일반주거지역","","22251.22357","852.9473196"
"4499","제2종일반주거지역(7층이하)_00287","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","122807.1072","2759.838285"
"4500","제1종일반주거지역_01164","UQA121","제1종일반주거지역","","","제1종일반주거지역","","1308.892726","151.3014147"
"4501","제2종일반주거지역_00114","UQA122","제2종일반주거지역","","","제2종일반주거지역","","48980.80398","1180.759987"
"4502","제2종일반주거지역(7층이하)_00133","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","3917.029838","256.8241852"
"4503","제1종일반주거지역_00716","UQA121","제1종일반주거지역","","","제1종일반주거지역","","991.0422168","129.4913223"
"4504","제2종일반주거지역_01059","UQA122","제2종일반주거지역","","","제2종일반주거지역","","12208.37054","492.4961616"
"4505","제1종일반주거지역_00326","UQA121","제1종일반주거지역","","","제1종일반주거지역","","374.262598","141.090726"
"4506","제2종일반주거지역_00261","UQA122","제2종일반주거지역","","","제2종일반주거지역","","8.69615188","15.57341687"
"4507","제2종일반주거지역_01302","UQA122","제2종일반주거지역","","","제2종일반주거지역","","3450.657562","225.5851943"
"4508","준주거지역_4558","UQA130","준주거지역","","","준주거지역","","27515.09696","1262.374128"
"4509","제2종일반주거지역_UQA12220100310155","UQA122","제2종일반주거지역","UQA12220100310155","58020813","제2종일반주거(12층)","20100128","16419.98711","970.8718751"
"4510","제2종일반주거지역_01144","UQA122","제2종일반주거지역","","","제2종일반주거지역","","7507.76645","386.3672109"
"4511","제1종일반주거지역_00353","UQA121","제1종일반주거지역","","","제1종일반주거지역","","971.8296392","121.7938089"
"4512","제1종일반주거지역_00644","UQA121","제1종일반주거지역","","","제1종일반주거지역","","838.7281741","126.6871245"
"4513","제3종일반주거지역_00305","UQA123","제3종일반주거지역","","","제3종일반주거지역","","20.31332881","117.6906688"
"4514","제2종일반주거지역(7층이하)_00457","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","1502.363004","160.1020004"
"4515","제2종일반주거지역(7층이하)_00098","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","582630.2474","6061.894088"
"4516","제2종일반주거지역(7층이하)_00668","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","3484.308058","307.30787"
"4517","제1종일반주거지역_00689","UQA121","제1종일반주거지역","","","제1종일반주거지역","","715.3421522","119.3746582"
"4518","제3종일반주거지역_00579","UQA123","제3종일반주거지역","","","제3종일반주거지역","","8046.512096","386.4676817"
"4519","제3종일반주거지역_00034","UQA123","제3종일반주거지역","","","제3종일반주거지역","","284.0632101","68.00525739"
"4520","제3종일반주거지역_00541","UQA123","제3종일반주거지역","","","제3종일반주거지역","","6130.367569","309.144018"
"4521","제1종일반주거지역_00203","UQA121","제1종일반주거지역","","","제1종일반주거지역","","15545.15046","488.7773456"
"4522","제2종일반주거지역_00199","UQA122","제2종일반주거지역","","","제2종일반주거지역","","47860.41395","1080.221354"
"4523","준주거지역_4749","UQA130","준주거지역","","","준주거지역","","8654.613294","568.4428459"
"4524","제1종일반주거지역_00587","UQA121","제1종일반주거지역","","","제1종일반주거지역","","9385.730947","687.2545655"
"4525","제3종일반주거지역_00165","UQA123","제3종일반주거지역","","","제3종일반주거지역","","36138.33666","844.2258928"
"4526","준주거지역_4758","UQA130","준주거지역","","","준주거지역","","14235.08323","1124.99214"
"4527","제1종일반주거지역_00334","UQA121","제1종일반주거지역","","","제1종일반주거지역","","715741.3334","10025.64552"
"4528","제2종일반주거지역(7층이하)_00777","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","197911.4262","2627.864989"
"4529","제3종일반주거지역_00334","UQA123","제3종일반주거지역","","","제3종일반주거지역","","25866.16642","1056.570812"
"4530","제3종일반주거지역_00468","UQA123","제3종일반주거지역","","","제3종일반주거지역","","149429.8475","3405.440642"
"4531","제3종일반주거지역_00521","UQA123","제3종일반주거지역","","","제3종일반주거지역","","282017.9365","6706.384085"
"4532","제1종일반주거지역_00950","UQA121","제1종일반주거지역","","","제1종일반주거지역","","11.25856862","13.56561649"
"4533","제3종일반주거지역_00489","UQA123","제3종일반주거지역","","","제3종일반주거지역","","0.320700875","56.20417559"
"4534","제2종일반주거지역(7층이하)_00153","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","20444.94358","666.2730221"
"4535","제2종일반주거지역_01164","UQA122","제2종일반주거지역","","","제2종일반주거지역","","121150.8635","2911.076775"
"4536","제1종일반주거지역_00174","UQA121","제1종일반주거지역","","","제1종일반주거지역","","4485.933077","472.8735426"
"4537","제1종일반주거지역_00856","UQA121","제1종일반주거지역","","","제1종일반주거지역","","967.3482253","135.0349705"
"4538","제2종일반주거지역_00492","UQA122","제2종일반주거지역","","","제2종일반주거지역","","6254.713051","363.8892679"
"4539","제2종일반주거지역(7층이하)_00001","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","0.04716215","11.27081799"
"4540","제1종일반주거지역_00239","UQA121","제1종일반주거지역","","","제1종일반주거지역","","870.8862253","120.6157015"
"4541","제2종일반주거지역_01207","UQA122","제2종일반주거지역","","","제2종일반주거지역","","7217.040961","389.9559282"
"4542","제2종일반주거지역_01450","UQA122","제2종일반주거지역","","","제2종일반주거지역","","20110.04843","564.8348827"
"4543","제3종일반주거지역_00339","UQA123","제3종일반주거지역","","","제3종일반주거지역","","7983.27336","353.8490441"
"4544","준주거지역_4127","UQA130","준주거지역","","","준주거지역","","2209.991093","224.7105894"
"4545","제1종일반주거지역_01290","UQA121","제1종일반주거지역","","","제1종일반주거지역","","89.85583905","53.90284574"
"4546","제2종일반주거지역_00332","UQA122","제2종일반주거지역","","","제2종일반주거지역","","7570.494765","363.5043885"
"4547","제2종일반주거지역(7층이하)_00462","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","28639.10832","724.6368391"
"4548","제3종일반주거지역_00792","UQA123","제3종일반주거지역","","","제3종일반주거지역","","0.21859867","138.4682784"
"4549","제1종일반주거지역_00086","UQA121","제1종일반주거지역","","","제1종일반주거지역","","2212.01302","187.663874"
"4550","제1종일반주거지역_00513","UQA121","제1종일반주거지역","","","제1종일반주거지역","","983.0867052","138.2172022"
"4551","제2종일반주거지역_UQA12220171101924","UQA122","제2종일반주거지역","UQA12220171101924","58035712","제2종일반주거지역","20141030","25656.03306","639.8797514"
"4552","제2종일반주거지역(7층이하)_00101","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","69111.89414","1314.245839"
"4553","제3종일반주거지역_00287","UQA123","제3종일반주거지역","","","제3종일반주거지역","","128955.5191","2272.572864"
"4554","제2종일반주거지역_00687","UQA122","제2종일반주거지역","","","제2종일반주거지역","","9887.890113","740.6609696"
"4555","제2종일반주거지역_01046","UQA122","제2종일반주거지역","","","제2종일반주거지역","","4585.328284","292.2517165"
"4556","제2종일반주거지역(7층이하)_00718","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","43951.00918","890.8978475"
"4557","제1종일반주거지역_00018","UQA121","제1종일반주거지역","","","제1종일반주거지역","","692.8591178","113.9962925"
"4558","제2종전용주거지역_114","UQA112","제2종전용주거지역","UQA11220081103749","58010981","제2종전용주거지역","","79114.64924","1343.638823"
"4559","제2종일반주거지역_00119","UQA122","제2종일반주거지역","","","제2종일반주거지역","","62946.63607","1984.224489"
"4560","제3종일반주거지역_00233","UQA123","제3종일반주거지역","","","제3종일반주거지역","","14801.78777","1230.490022"
"4561","제2종일반주거지역(7층이하)_00138","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","251925.3805","3678.032872"
"4562","제2종일반주거지역(7층이하)_00236","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","55837.2372","1480.900175"
"4563","제2종일반주거지역(7층이하)_00824","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","16950.18671","987.3149054"
"4564","제3종일반주거지역_UQA12320120816981","UQA123","제3종일반주거지역","UQA12320120816981","58029356","제3종일반주거지역","20120223","40059.8172","4407.0197"
"4565","자연녹지지역_00097","UQA430","자연녹지지역","","","자연녹지지역","","521244.5873","9505.841418"
"4566","제2종일반주거지역(7층이하)_00877","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","244452.0597","3111.852408"
"4567","제2종일반주거지역_00660","UQA122","제2종일반주거지역","","","제2종일반주거지역","","19292.55999","743.0986094"
"4568","제1종일반주거지역_5987","UQA121","제1종일반주거지역","100919","11000048","제1종일반주거지역","","6681.871514","582.301143"
"4569","제1종일반주거지역_UQA12120120120567","UQA121","제1종일반주거지역","UQA12120120120567","58028340","제1종일반주거지역","20111222","5450.679075","611.7482152"
"4570","제2종일반주거지역_00959","UQA122","제2종일반주거지역","","","제2종일반주거지역","","2353.825769","221.9292088"
"4571","제2종일반주거지역_UQA12220100517363","UQA122","제2종일반주거지역","UQA12220100517363","58022411","제2종일반주거지역","20100506","60658.29932","1089.466392"
"4572","제1종일반주거지역_5651","UQA121","제1종일반주거지역","100929","11000048","제1종일반주거지역","","80100.98312","1762.958058"
"4573","제2종일반주거지역_00434","UQA122","제2종일반주거지역","","","제2종일반주거지역","","59364.12953","1775.54404"
"4574","제2종일반주거지역_01213","UQA122","제2종일반주거지역","","","제2종일반주거지역","","55488.85904","1172.300634"
"4575","제2종일반주거지역_01465","UQA122","제2종일반주거지역","","","제2종일반주거지역","","9895.098864","643.8219723"
"4576","제2종일반주거지역(7층이하)_00312","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","3076.545134","256.8468621"
"4577","제2종일반주거지역_00045","UQA122","제2종일반주거지역","","","제2종일반주거지역","","271460.5275","7810.763743"
"4578","제1종일반주거지역_UQA12120120504778","UQA121","제1종일반주거지역","UQA12120120504778","58028956","제1종일반주거지역","20110217","28189.26909","3333.397056"
"4579","제2종일반주거지역_01092","UQA122","제2종일반주거지역","","","제2종일반주거지역","","29281.79556","974.8764263"
"4580","제3종일반주거지역_UQA12320141014341","UQA123","제3종일반주거지역","UQA12320141014341","58033752","제3종일반주거지역","20140619","74147.98284","1483.358778"
"4581","제2종일반주거지역_UQA12220141020349","UQA122","제2종일반주거지역","UQA12220141020349","58033775","제2종일반주거지역","20140703","4226.746469","371.0829545"
"4582","제2종일반주거지역(7층이하)_00857","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","235552.4077","4736.336678"
"4583","제2종일반주거지역(7층이하)_00106","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","45918.8267","2109.335404"
"4584","제2종일반주거지역(7층이하)_00360","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","202632.7335","2850.608453"
"4585","제2종일반주거지역_01083","UQA122","제2종일반주거지역","","","제2종일반주거지역","","21400.83333","620.7144685"
"4586","제2종일반주거지역(7층이하)_00010","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","116561.8014","3464.456043"
"4587","제1종일반주거지역_00105","UQA121","제1종일반주거지역","","","제1종일반주거지역","","2904.0414","227.4793245"
"4588","제3종일반주거지역_00044","UQA123","제3종일반주거지역","","","제3종일반주거지역","","25235.11349","895.5410733"
"4589","제2종일반주거지역_01049","UQA122","제2종일반주거지역","","","제2종일반주거지역","","34217.54284","805.5166229"
"4590","제2종일반주거지역_01273","UQA122","제2종일반주거지역","","","제2종일반주거지역","","86391.66139","2041.104031"
"4591","제2종일반주거지역_UQA12220171016831","UQA122","제2종일반주거지역","UQA12220171016831","58039423","제2종일반주거지역","20161103","95058.33042","1395.917962"
"4592","제1종일반주거지역_01258","UQA121","제1종일반주거지역","","","제1종일반주거지역","","205670.2028","1978.438749"
"4593","제2종일반주거지역(7층이하)_00628","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","12691.0525","628.4093638"
"4594","제3종일반주거지역_1754","UQA123","제3종일반주거지역","UQA12320081218769","58011902","제3종일반주거지역","","43203.08829","1078.440406"
"4595","제2종일반주거지역_00536","UQA122","제2종일반주거지역","","","제2종일반주거지역","","7736.80448","415.7620115"
"4596","제1종일반주거지역_01153","UQA121","제1종일반주거지역","","","제1종일반주거지역","","1092.289844","136.2103077"
"4597","제2종일반주거지역_01104","UQA122","제2종일반주거지역","","","제2종일반주거지역","","9834.584653","420.2913912"
"4598","제2종일반주거지역_01320","UQA122","제2종일반주거지역","","","제2종일반주거지역","","1161.465676","156.8419081"
"4599","준주거지역_UQA13020091104006","UQA130","준주거지역","UQA13020091104006","2092","준주거지역","","29776.07272","822.2826266"
"4600","제1종일반주거지역_01134","UQA121","제1종일반주거지역","","","제1종일반주거지역","","1975.641324","179.3015906"
"4601","제3종일반주거지역_00055","UQA123","제3종일반주거지역","","","제3종일반주거지역","","102921.1964","5942.694671"
"4602","제2종일반주거지역(7층이하)_00317","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","138.4999699","252.4985793"
"4603","준주거지역_4130","UQA130","준주거지역","","","준주거지역","","25092.092","676.6833947"
"4604","제2종일반주거지역(7층이하)_00768","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","413.1801581","203.0176353"
"4605","제1종일반주거지역_00765","UQA121","제1종일반주거지역","","","제1종일반주거지역","","2487.424967","243.0784645"
"4606","제1종일반주거지역_00718","UQA121","제1종일반주거지역","","","제1종일반주거지역","","986.0945088","128.1225536"
"4607","제2종일반주거지역_01061","UQA122","제2종일반주거지역","","","제2종일반주거지역","","3382.383842","299.2673958"
"4608","제2종일반주거지역(7층이하)_00001","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","1141.579875","236.7539698"
"4609","제1종일반주거지역_00525","UQA121","제1종일반주거지역","","","제1종일반주거지역","","1720.902031","213.472008"
"4610","제2종일반주거지역_01409","UQA122","제2종일반주거지역","","","제2종일반주거지역","","478507.1058","4868.118448"
"4611","준주거지역_4476","UQA130","준주거지역","104514","12000474","준주거지역","","147521.3055","6172.029497"
"4612","제2종일반주거지역_UQA12220100326212","UQA122","제2종일반주거지역","UQA12220100326212","58021238","제2종일반주거지역","20100211","20357.55262","761.4669374"
"4613","제2종일반주거지역_105297","UQA122","제2종일반주거지역","105297","12000496","제2종일반주거지역","","53881.05596","3874.486521"
"4614","제3종일반주거지역_00121","UQA123","제3종일반주거지역","","","제3종일반주거지역","","7979.658299","548.6998108"
"4615","제3종일반주거지역_00172","UQA123","제3종일반주거지역","","","제3종일반주거지역","","71478.77881","1405.550248"
"4616","제2종일반주거지역_01508","UQA122","제2종일반주거지역","","","제2종일반주거지역","","23447.59726","2103.109297"
"4617","제3종일반주거지역_00641","UQA123","제3종일반주거지역","","","제3종일반주거지역","","145488.4856","2187.928605"
"4618","제2종일반주거지역_01231","UQA122","제2종일반주거지역","","","제2종일반주거지역","","42511.39885","1188.889002"
"4619","준주거지역_4457","UQA130","준주거지역","","","준주거지역","","18848.61567","1077.304121"
"4620","제3종일반주거지역_UQA12320091210001","UQA123","제3종일반주거지역","UQA12320091210001","58007253","제3종일반주거지역","","82256.02207","3519.334963"
"4621","제2종일반주거지역_01286","UQA122","제2종일반주거지역","","","제2종일반주거지역","","51594.37188","2093.87067"
"4622","제2종일반주거지역(7층이하)_00638","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","16489.02146","787.7291048"
"4623","자연녹지지역_00097","UQA430","자연녹지지역","","","자연녹지지역","","521244.5873","9505.841418"
"4624","자연녹지지역_00097","UQA430","자연녹지지역","","","자연녹지지역","","521244.5873","9505.841418"
"4625","자연녹지지역_00097","UQA430","자연녹지지역","","","자연녹지지역","","521244.5873","9505.841418"
"4626","자연녹지지역_00097","UQA430","자연녹지지역","","","자연녹지지역","","521244.5873","9505.841418"
"4627","제2종일반주거지역(7층이하)_UQA12420081016731","UQA124","제2종일반주거지역(7층이하)","UQA12420081016731","58010820","제2종일반주거지역(7층이하)","","31564.52213","768.9365134"
"4628","제2종일반주거지역_01239","UQA122","제2종일반주거지역","","","제2종일반주거지역","","27546.42684","953.9272461"
"4629","준주거지역_UQA13020091103003","UQA130","준주거지역","UQA13020091103003","58005228","준주거지역","","2013.086621","400.485911"
"4630","제3종일반주거지역_00560","UQA123","제3종일반주거지역","","","제3종일반주거지역","","12427.78576","705.0940689"
"4631","제2종일반주거지역(7층이하)_00019","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","52847.02165","1526.145532"
"4632","제2종일반주거지역(7층이하)_00898","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","104659.6267","3138.986524"
"4633","제2종일반주거지역(7층이하)_00918","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","62464.42242","2084.676407"
"4634","제2종일반주거지역_UQA12220120814969","UQA122","제2종일반주거지역","UQA12220120814969","58029337","제2종일반주거지역","20120802","23463.15389","669.9153887"
"4635","제1종일반주거지역_UQA12120161124315","UQA121","제1종일반주거지역","UQA12120161124315","58037612","제1종일반주거지역","20151015","48701.13229","1783.231048"
"4636","제3종일반주거지역_UQA12320120917065","UQA123","제3종일반주거지역","UQA12320120917065","58029804","제3일반주거지역","20120126","21320.7034","628.4184085"
"4637","제2종일반주거지역(7층이하)_00812","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","20555.1855","851.4738455"
"4638","제3종일반주거지역_00039","UQA123","제3종일반주거지역","","","제3종일반주거지역","","0.24548848","2.356881116"
"4639","제2종일반주거지역_00328","UQA122","제2종일반주거지역","","","제2종일반주거지역","","19319.36997","974.0817938"
"4640","제2종일반주거지역_00471","UQA122","제2종일반주거지역","","","제2종일반주거지역","","25314.08709","778.6051185"
"4641","제2종일반주거지역(7층이하)_01011","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","9575.137016","690.3247659"
"4642","제1종일반주거지역_00342","UQA121","제1종일반주거지역","","","제1종일반주거지역","","13868.30013","470.7008506"
"4643","제1종일반주거지역_00739","UQA121","제1종일반주거지역","","","제1종일반주거지역","","2437.387547","197.8311126"
"4644","제2종일반주거지역_UQA12220060207232","UQA122","제2종일반주거지역","UQA12220060207232","7922","제2종일반주거지역","","2684.375186","207.5221122"
"4645","제3종일반주거지역_00397","UQA123","제3종일반주거지역","","","제3종일반주거지역","","13181.30409","463.5540005"
"4646","제2종일반주거지역_01158","UQA122","제2종일반주거지역","","","제2종일반주거지역","","23628.15147","640.7184193"
"4647","제1종일반주거지역_00434","UQA121","제1종일반주거지역","","","제1종일반주거지역","","1499.636359","154.9162585"
"4648","제2종일반주거지역(7층이하)_00366","UQA124","제2종일반주거지역(7층이하)","","","제2종일반주거지역(7층이하)","","386.9367107","120.4766735"
